208	0.011837803655858382
234	0.01276551490261692
276	0.0002617075698521991
328	0.000050141940406105675
388	2.9851902838146986e-6
460	1.2547852840745354e-7
526	1.0347525229687828e-8
600	5.814928222050283e-10
668	6.307362532198157e-11
734	1.06867997306936e-11
810	5.803553180392071e-13
890	5.813723376238137e-13
974	1.7744211151139705e-14
